Yelp ID,Business name,Category,Average star rating,Review count,Price,Ambience,mean_compound,pct_positive,pct_negative,cluster
PjLv4lDNvvOuJIxx7068gg,Marco's pizza bar,Pizza,4.2,5,$,,,,,0
qfDZRrLdRwR_dKETRntHew,Hos Trine og Christian,Restaurants,4.7,3,$$,,0.44,100.0,0.0,3
h735_Vv2QVwMEmnml0L1pg,Zeybek Pizza,Pizza,1.8,5,$$,,0.0,0.0,0.0,4
83bPuhfqCUrHlsJCeKsJNA,Café A,"American, Breakfast & Brunch",3.0,8,$,,0.318,66.7,33.3,0
B1lJM9ZvxbMrA1MuiQa6PQ,La Buca,Italian,3.9,8,$$,,0.779,100.0,0.0,5
uRuzqfxaLx6sF2nYgIujQw,Sallingvej Selskabslokaler,Restaurants,5.0,1,,,,,,3
olKVn55kxtU0oB2kc7gSBQ,Letz Sushi,Sushi Bars,4.0,1,,,,,,5
JoBZBvqEpO9YgiZoT3eLwQ,Oki Sushi,"Sushi Bars, Japanese",3.9,29,$$,,0.294,80.0,20.0,5
DO5P6-MvLb0pRNX4D4zw3A,Famosi E Golosi,Italian,4.1,9,$$,,0.693,100.0,0.0,5
V2L2O1gxM7XHfry7koJYCQ,Ristorante & Pizzeria DUEMILA,"Italian, Pizza",4.0,1,$,,,,,0
jFCUweRGD52NxgCT4rKPXw,Chai Wong,Thai,3.1,18,$$$,cozy,0.554,100.0,0.0,2
L0QhVI-Z6vpC1bc7ZC5buw,Madhus 24,Danish,4.4,9,$,,0.023,50.0,50.0,0
iJlVNkvGNEtCMGZZfipiwg,Restaurant Lazio,Restaurants,4.0,2,$$,,,,,5
-8UF14UutougxfZ5LP65qA,Mit Lille Køkken,"Open Sandwiches, Danish",5.0,1,,,,,,3
MA42QTrccHqpeVBFb3Kc3A,Safir Kebab,"Barbeque, Middle Eastern, Turkish",3.7,25,$,cozy,0.643,85.7,14.3,0
Cv3eiXerzysKQ69IdBj5Tw,Grillen Nørrebro,"Burgers, Fast Food",3.7,94,$,cozy,0.646,100.0,0.0,6
iQag_gtRHWxxrdGtVNMvMA,Oyami Nudler & Sushi,Asian Fusion,4.0,3,$$,,,,,5
Ek_i05hGiph7cvS0Al5NUQ,Cafe Phønix,"Breakfast & Brunch, Burgers",3.1,14,$,,0.567,66.7,0.0,0
0c_yHY2Kyp1PmnehzLjoHA,Royal Agra Palace,Indian,4.3,3,,cozy,,,,3
exkSwt6KouVKzY1JIbId1Q,Ristorante La Rosa,Italian,4.7,3,,,,,,3
43S_yfTXFOpzNAdnjvuwPw,Gastronomia Italiana,"Pizza, Italian",4.5,2,$,,0.869,100.0,0.0,0
894bElthXCd_-FGOsmSVAA,Chicken and bagels,"Salad, Sandwiches, Bagels",4.5,2,,,,,,3
tAOGsqZHEBJvqFq9B1VqgQ,Phenix 2,Restaurants,4.0,1,,,,,,5
dhPF5yNhHrE28y2oD22Hew,Jasmin Rice,Thai,3.5,2,,,,,,5
cPQvasGlgq2AJjloQ0aFNQ,Tribeca NV,"American, Italian",3.6,26,$$,,0.286,50.0,0.0,5
2adHsHuaIgBHOykviVh9Rw,Husum Kebab,Kebab,4.8,5,$,,,,,0
MU7k0r3_KzaNXGcB__vDAw,Café Ramz,Themed Cafes,5.0,1,,,,,,3
uiwMK3mdnK00qHFrHP7-WA,Spigadoro Italiano,Restaurants,4.3,3,,,,,,3
M5RvN055JhW_4ELhldngEw,Viet Thai,"Vietnamese, Thai",3.4,14,$,,0.812,100.0,0.0,0
Zvd1cRKkQ6-xnYcVp0I_Eg,Yaya Sushi,Restaurants,3.1,8,$$,,0.454,100.0,0.0,5
Ba0E1Tj1PayDUYpESWk7QQ,Chicken And Bagels,Restaurants,5.0,1,,,,,,3
xWjDdF-PoefEyF0BCSDRog,BISTA Breakfast & Crepes,"Breakfast & Brunch, Creperies",5.0,1,,,,,,3
mKwcH5hIBN1qJivmCSLIdg,Dhaba,"Indian, Asian Fusion",4.5,4,$,,0.784,100.0,0.0,0
PG2IDoXgttG2xukrxeFbxw,Indian Flavours,Indian,4.0,4,$,,0.709,100.0,0.0,0
j713xnnZG9zwhYgMk_htyg,Trattoria Campo De Fiori,Italian,4.5,2,$$$,,,,,2
qqNrpSTHb9sjs83R68OUEA,Cowboy Burger,"American, Burgers",3.8,6,$,,-0.053,50.0,50.0,0
3y8Gq_RYGDtUwqUXw3ddUQ,Temporada Tapas & Vinbar,"Tapas Bars, Tapas/Small Plates, Wine Bars",4.4,18,$$$,cozy,0.79,100.0,0.0,2
v6xhioS_eR-IrmUGHL2wpw,Leifs Pizzeria,"Pizza, Fast Food",3.8,12,$,,0.898,100.0,0.0,0
vndhtVyZKkBG5FQmnfGh_A,"Nuova Italia Pizzeria, Cafe og Restaurant",Restaurants,4.3,4,$$,,,,,3
jSaTYh99gGTq4VntQBcDlQ,Gastronomia Italiana,"Pizza, Italian",4.2,5,$,,,,,0
PvaYoEsxKhqCZhDIZVTpxQ,Fabios Delikatesse,Pizza,4.3,6,$,,0.858,100.0,0.0,0
Jvv98JuqD0cUOWkmHyP0Jg,Kiwi's,Thai,4.5,2,$,,0.67,100.0,0.0,0
zUfRhcWLuOOHrCIR8KWIRA,Spiseriet,Danish,4.0,1,,,,,,5
fh9YwLpVmQfnCq1F9e-o8A,New Delhi,Indian,4.5,2,,,,,,3
CpjzgmS6-w8jFKN5-9G3dw,Restaurant Mosehuset,Restaurants,0.0,0,,,,,,4
mtkYKwvHa5zgS7Y_d6aE3A,Katsura Sushi,"Sushi Bars, Japanese",5.0,2,$$,,,,,3
lMXZ9CRmsOwCgEgzfx33MA,Roma Pizza 2200,"Open Sandwiches, Pizza",4.7,3,,,,,,3
X0ws5pj7EJ7dhEIIYZzfCQ,Di Minutte,Italian,4.0,8,,,,,,5
WED9eZXhE1yBLpuw4KoIvA,Brasseriet København,Restaurants,0.0,0,,,,,,4
4i_gtFCZ-8yzUR-u7vRx5Q,Gastronomi Expressen,Restaurants,0.0,0,,,,,,4
8csq7T8XSqFlw3K8jteKAw,Casa Tua Pizzeria,Pizza,3.0,1,,,,,,5
4ylWc4Nt4QNf4UP6bc8Z-g,GRILLBØFFEN,Burgers,4.0,3,$$,,0.784,100.0,0.0,5
2jsGHxNgrczqCirB3prVWw,Pandekagehuset Nørrebro,Creperies,5.0,1,$,,,,,0
Il2RSpUW7nN6_Xl4HjQAWA,Restaurant Bellahøj,Restaurants,5.0,1,,,,,,3
Xuag_WbR7oYBxVbboL-wpA,Armando's Cafe Pizza Bar,Pizza,4.2,5,$,,0.822,100.0,0.0,0
_86JO1NxNTMwsvS1r564ag,Massive Catering Company,Restaurants,0.0,0,,,,,,4
Bl85vNgUoMfWfjxS5xOQ0g,Veji,"Vegan, Vegetarian",5.0,1,,,,,,3
YDGp0cbLEfauqk5FWEKXnQ,Lago Di Garda,"Pizza, Italian",4.8,4,$,,,,,0
7zqMfjuWYsNCr50vfrPp4A,Sushi Time,"Japanese, Sushi Bars",3.8,6,,,,,,5
-Q1P6eAfqaiBRggPipvwyA,Zeynos Kebab,"Burgers, Kebab, Lebanese",0.0,0,,,,,,4
KlTrYFc6AOH4Zl3uLMauDA,The South Indian,"Indian, Vegan",3.7,10,$$,,0.29,50.0,0.0,5
SSw5W7xvBBKkGwst7G30Xw,Itzi Pitzi Pizza,Pizza,4.5,2,,,,,,3
T9yn4qI4sUKFAUvCz7NqsQ,La Vita é Bella,Italian,3.5,6,$$$,,0.035,33.3,33.3,2
vTChg7PKgEj3BSNc9pKe8g,Mei Wei Restaurant,Chinese,3.4,5,$,,0.637,100.0,0.0,0
JVxkNyyQmTOkNq4akgiX-g,nihao YAO,Taiwanese,4.2,12,$,,0.588,100.0,0.0,0
tTXyWXFQGlRjfGlCgSGZmg,Curry Nation,"Food Trucks, Food Stands, Asian Fusion",3.9,7,$,,0.0,0.0,0.0,0
n-tUF3URIcVbxkSpcJLw3w,Nord Falafel,"Middle Eastern, Falafel",5.0,1,,,,,,3
oRPNG3oZd9093ti3ihM0uA,Utterslev Pizzaria,"Italian, Pizza",4.0,1,,,,,,5
jGEEgWvrdHpdRr-c7BpnHw,Fitnesso Nørrebro,"Juice Bars & Smoothies, Sandwiches",4.5,2,,,,,,3
0g7SwkDKrOJdYE4x8lTdjw,Op La restaurant,Vietnamese,4.7,3,,,,,,3
29ra1wfknwU_evoeqlcN_g,Green Mango,Thai,4.3,4,,,,,,3
VhPvGLx5MqCIpfGPoFprpg,Tribecanv,Italian,4.0,1,$$,,,,,5
wOuUswsRkEz_0KVdPT2umg,El Chavo Mexicano,Mexican,3.5,8,$,,0.498,66.7,33.3,0
_908AGazhKqbiSgo0vU2ig,Restaurant Kreta III,Greek,5.0,2,,,,,,3
LOIAwKLZ_25VPHuokdfViA,Hong Kong Grill,"Barbeque, Fast Food",4.5,2,,,,,,3
Ty85PO3g8atwiTALcxkj8Q,FuYi,"Sushi Bars, Wok, Chinese",3.8,4,$,,-0.542,0.0,100.0,0
lQnjlmHfxRqC2Cng1RMGJA,Marie Snack,Pizza,0.0,0,,,,,,4
64oN5-0npSrUoCpTUQxFTQ,Dark Waiter,Restaurants,5.0,2,$$$$,,,,,2
W5yNQMHtwrF4F8PEnbbmmQ,El Jefe,"Food Trucks, Food Stands, Latin American",4.3,4,,,,,,3
GGNtHyqXMvtGOHfVq706eQ,Samosa House,"Pakistani, Indian",3.9,7,$,,,,,0
Vz2L7ntuw-p1DLkcjNtDPQ,Pico Pizza,Pizza,4.4,8,,cozy,,,,3
wpMg3wCDzC30xg3fYr3LcA,Nano Sushi,Sushi Bars,4.5,2,,,,,,3
lQnCvsk-UdFYvw1CBi3JTw,Jasmin Corner,"Sushi Bars, Thai",2.7,7,$,,-0.156,50.0,50.0,0
Fa5m6xcp2my2sg5yJ7Ivog,La Spezia,Pizza,5.0,1,$,,,,,0
HLl138XUln5Iicq-PCyFjQ,Kalimera,Restaurants,0.0,0,,,,,,4
t-2A4hhSrr0Wfk1aiihhJw,Kogepunktet.Com,Diners,0.0,0,,,,,,4
2Ro4ai5YHXXl5xYAHnZEjA,Restaurant Bondestuen,"Bars, Restaurants",0.0,0,,,,,,4
PpDG6SjcvcrclOHArR_9DA,Dragon City,"Chinese, Sushi Bars, Buffets",2.5,13,$$,,-0.659,0.0,100.0,5
tl4YQC0r5DbHAOwoP4xwmg,Thai Gourmet,Thai,2.8,17,$,,0.86,100.0,0.0,0
