Yelp ID,Business name,Category,cluster
sWdlwmFUTHDfKyb_7s3MhA,Kellerdirk,Cafes  Cocktail Bars,1
e4lyFs7Gn413UhKzd5f59A,Atelier September,Breakfast and Brunch  Vegetarian  Cafes,1
m8KhjtGQ-WJvb-hOcYRsWQ,Café Altanen,Themed Cafes,1
mfmnN8Znk8JPpZlICAFRIA,Frederiksberg Allé,Local Flavor  Cafes  Shopping,1
cOUwptcU2Y7vJ1cdwDQIyw,Meyers Deli,Delis  Cafes  Scandinavian,1
1rWQO4JWlAgI-hEo2CVhTw,Købenkaffe,Cafes  Food Trucks,1
cVGIbeM0NpJBJUsA9dMntQ,Emmerys,Coffee and Tea  Bakeries  Cafes,1
yA6UuzmRQb0PC7Hf3m8F5g,Resso Roasthouse,Cafes  Coffee and Tea,1
UMMR2DwXsktGJjkl8oVVfQ,Kaffebaren,Coffee and Tea  Desserts  Bakeries,3
NEeDLbdR33aQsrsBdcGAsg,Café Hytten,Bars  Coffee and Tea  Cafes,1
D5dHjUgndnw2GZ7AYmczng,Streckers,Breweries  Coffee and Tea  Barbeque  Bars,1
ktIQmXdTPaTyxn5pbWHmMQ,Lagkagehuset,Bakeries,3
JOk0xmnTq9nNhJNGxZK8Xg,Cph Cocktail,Bars  Coffee and Tea  Cafes,1
AQDl14xqvB9bw0CXbbr6_g,Peter Beier Chokolade,Chocolatiers and Shops  Bakeries,3
3hFzKI2RMgfL5A9SqoQKZA,Antons Køkken,Danish  Breakfast and Brunch  Cafes,1
nd3sQ558lwMPKxxaCbEQtA,Café Dalle Valle,Buffets  Cafes  Breakfast and Brunch,1
8HwHXj1qJFL31h5lTOp9MQ,Kaffebaren på Amager,Cafes  Breakfast and Brunch,1
Vhes0atbVlDEkDg653ZHfw,Matcha Bar,Cafes,1
dAOUoUrOWpNz1T_Mt6rpaw,Dons Brød,Bakeries,3
gzo5YqJdj7tOzFMVu_ZYRA,Chaplon Tesalon,Cafes  Tea Rooms,1
b0uHokeDY7GlU6r0OhOQrg,Restaurant Nytorv,Coffee and Tea  Scandinavian,1
ai0qAm6WSOH2YYKNl9QBFA,Parterre,Breakfast and Brunch  Open Sandwiches  Cafes,1
kYHyKpWkw3jjLFk0evJUEA,Henckell,Coffee and Tea  Juice Bars and Smoothies  Cafes,1
82ltR16B4y9bGuuOiZDj-A,Risteriet,Coffee and Tea  Cafes,1
byQFdtQVvU9IfwO5LJxY_Q,Engelbert Petersens Bageri,Bakeries  Patisserie/Cake Shop,3
6XRn5JlxjdS4QlKtno0OpA,Meyers Bageri,Bakeries,3
--bLPwlomL_UuGoPqG6NRA,Bryggens Spisehus,Cafes,1
NLoWaqF9fm0fH1Bsb27Krg,Espresso House,Cafes,1
32mLfSxEZDgNIpShOFaafQ,Baresso,Cafes,1
8X-etrKuBa08Ybp9WT3goA,Restaurant Smör,Cafes,1
_h9FOpRYRUW3fjVIBdf7dQ,The Bagel Co,Bagels  Juice Bars and Smoothies  Cafes,1
Ff2dDJtV_p5lbqXwh8MmCQ,Cafe Bjørg's,Cafes  Sandwiches  Coffee and Tea,1
nl8Iyg4g1Cha8Bkz4q-l3Q,Wild Kiwi Pies,Bakeries,3
xMEamX2nQ7QvuEKKtpTdOA,Mood Food,Cafes  Burgers  Coffee and Tea,1
HIBF2KpTKtDY1Mf6_3WlZQ,Roast Coffee,Coffee Roasteries  Coffee and Tea  Cafes,1
QDTzXl7XaC2S68OVQeeMSA,NOHO café og cocktailbar,Cocktail Bars  Cafes,1
C3dmsa2Wy_cWabYCkAnMhQ,Starbucks,Cafes  Coffee and Tea,1
RdiZmLyiC5J5f20XpRF_rw,42Raw,Juice Bars and Smoothies  Cafes  Breakfast and Brunch,1
6UcRqudsrid-d8O9pit99Q,Woodstock,Coffee and Tea  Dive Bars  Pubs,1
ktKl9KD7rMPqYsUEdnNHtw,Brødflov,Bakeries,3
phR4KAsMUwRucuE6ewtcUA,Kaffekværnen,Coffee and Tea,1
7jac67ESPveYle-m5cgZDA,Conditori & Cafe H.C. Andersen,Bakeries  Sandwiches  Patisserie/Cake Shop,3
JFVpc8VcMoAl7G7vx6NOzw,Monellies,Coffee and Tea  Cafes,1
ygtlekOCuSIBlWOtXGCi1w,Menu Space Café,Cafes,1
lYro1sqZv3S6gvZ-NBQtKQ,Original Coffee Nordhavn,Cafes,1
hTArMBLFPKB5yrIKSglh0g,Shabaz Kaffebar,Coffee and Tea  Cafes,1
RA1Fp5js736zWDaEonuvHg,Bager Bosse,Bakeries  Desserts,3
n9x5MfdRCP2TEQrrI_YAGA,Ehlers Bageri,Bakeries  Patisserie/Cake Shop,3
MWHX_zCUnEZ9BJMdL0EjJA,Emmerys,Bakeries  Specialty Food,3
UcGSl0rzSocfgt6j5JzC4Q,Meyers Bageri,Bakeries,3
i4-BNKLdmc7Q-G9eZ60FsA,Goga's Kaffebar,Cafes,1
16p7zpg60BQGCTW8m7X_LA,Creative Space,Arts and Crafts  Cafes,1
kTsTEbJFimkC0aiBSbp-Pw,Kaffekværnen,Coffee and Tea  Food Trucks,1
sTuXgcAR3wQi04RiDi7VSA,T in the park,Desserts  Coffee and Tea  Cafes,1
5RceTW5mSSHIrz9G3rCSSQ,Vedels Konditori & Bageri,Patisserie/Cake Shop  Bakeries  Sandwiches,3
y8e61m7aZpF6Qs2kgpXXQQ,Den Franske Cafe,Coffee and Tea  Cafes,1
Lko9XI9dMMzfcO7iwKf53g,Emmerys,Bakeries,3
xu-GVpxHCkt_DOEUollxhw,Joe & The Juice,Sandwiches  Coffee and Tea  Juice Bars and Smoothies,0
Ic-F9q3ByKtzhXkGZz5LYg,Shakes & Cakes,Desserts  Juice Bars and Smoothies  Cafes,1
94sNkAnhzwBpc3EIInFf7Q,Salonen,Cultural Center  Cafes,1
FGcdq029gl2pz9VAbmRS9A,Joe & The Juice,Juice Bars and Smoothies  Cafes,1
PLkOGlcyVBHG2WyvS_rOBw,Café Efternøleren,Cafes,1
BY0T5T8dEO0AzcjEkAlKHA,Lille Bakery,Breakfast and Brunch  Bakeries,3
cl7MtuP3dxdyTPVoAwgXOg,Café A,Cafes,1
MG9Dki4M9-ZuJUzeXwVNbw,Apollo Bar,Breakfast and Brunch  Canteen  Cafes,1
zX8pY959_v1vNARSJIncAA,Lagkagehuset,Bakeries  Coffee and Tea  Cafes,1
wn9W-0bLN63VVrsl93b83A,Reinh. Van Hauen,Bakeries,3
mqaxsyMOfzXdL_qN0-SZJQ,Emmerys,Bakeries  Coffee and Tea  Cafes,1
TZZrQCVc8tiAx-mmp_zTeg,Cafe Break,Cafes  Juice Bars and Smoothies,1
mjxVtE83GrSLcmV43T6Eig,Strand Bageri,Bakeries,3
2dzCfJUthCmt1nrp0fJuog,Caffé Mokarico,Coffee and Tea  Cafes,1
FGtscpPQuO3CZb7wxCxeiw,Espresso House,Cafes,1
NOXn5NRdWUtP5xJ88y39Dw,Trekroner Søfort,Cafes  Museums  Landmarks and Historical Buildings,1
MUunkFiMK333b02eKOmZew,Neru,Cafes,1
hRCFxHHz-GbPKg9cUMGZlg,Wulff og Konstali Food Shop,Breakfast and Brunch  Cafes,1
FDmtlwqudmVWNjPJT8MmGg,Original Coffee,Breakfast and Brunch  Cafes,1
k9weMKf5YYNg5Y0i3Sz3bA,Ambassaden & Konsulatet,Cafes  Danish  Open Sandwiches,0
fiRsUCtKMmLyWs4NPtMmyg,Cafe Pelikan,Bars  Cafes  Steakhouses,1
cYBqG7JkAWbtvOfa4NtXbg,Royal Bagel,Coffee and Tea  Bagels  Cafes,1
e4YUq8prWgPEGLK38cMtqg,Kafferiet,Bakeries  Coffee and Tea  Desserts,3
VNSJXmOAMBlS6r2-jDL5tg,Café Sospesso,Cafes  Breakfast and Brunch  Desserts,1
wxOzFhUwvidJRPFkStVdJA,Emmerys,Cafes  Delis  Bakeries  Specialty Food  Coffee and Tea,1
3sji5HUhh0r8fKoXVGGAFg,The Coffee Factory,Cafes  Breakfast and Brunch,1
lfVRDQ11jI1AM2_-kIWVEw,Blue Bike Café,Cafes  Breakfast and Brunch  Sandwiches,1
B7fgPV7Id0l_tXYB1MlrrQ,Cafe Midtown Bar,Hookah Bars  Cocktail Bars  Cafes,1
oXWv80flFjCPIhT-DYU1tA,No 95 En Kaffebar,Breakfast and Brunch  Cafes,1
0D8cVOKRS1Kcb_ztSAoPxA,Le Coin,Cafes,1
vmbVNfCVHuGtKCVZOAsWmQ,Pappa's Pizza & Café,Coffee and Tea  Pizza  Barbeque,1
RV89djkOXfGk3Y0-iIXnPg,Det Vide Hus,Juice Bars and Smoothies  Cafes,1
qZtVLMQ3WKge6szxDUtj8w,Mocca Kaffebar,Cafes  Sandwiches,1
hvdJAy9aM8jTVyoFijuR2Q,Emmerys,Bakeries,3
VrDIXmeFRgyx8LnQiqFLfA,Le Kaff,Coffee and Tea  Bagels  Cafes,1
aR7GDlXFrNVVB91ECzqUSA,Sweet Treat,Coffee and Tea  Breakfast and Brunch  Cafes,1
z-qsEeAKVHRT4QQFRX56mA,Kaffehytten,Coffee and Tea  Cafes,1
jfrtgNsfE_CyqLNHFLg36w,The Union Bar,Bars  Coffee and Tea  Cafes,1
3gBXEcBgoiov0M-S0-NqIg,Original Coffee,Coffee and Tea  Cafes,1
nU8SXAR43jaNJBctdnjXsA,Oderberger Bog & Pladecafé,Coffee and Tea  Vinyl Records  Bookstores,1
l-ZlYA0uBrMbLUR9HOSS7Q,Strand Bageri,Bakeries,3
-DHNAqLKMdHDz63dWZl-bQ,Enigma Kantina,Cafes,1
4pWCg0dHlV1kNfzS302myg,Lauras Bakery,Desserts  Bakeries,3
cH959nJiQ6qYXAXweneHmg,Blue Dot Café,Coffee and Tea  Sandwiches,0
lO0ldNuSmyaOhTwmD4hHxw,Konditori La Glace,Bakeries  Patisserie/Cake Shop,3
ZWLadq6W3e2y84VvjHo2Iw,Det Rene Brød,Bakeries,3
IyQN2So1cC1kY1ZpaDocRw,Big Apple,Sandwiches  Coffee and Tea  Juice Bars and Smoothies,0
KAxYRu7aVPpDc7z-OmLHtQ,Cafe Svejk,Bars  Coffee and Tea  Cafes,1
mseeAF1LP73pXY9z7JlrBA,Is à Bella,Cafes  Desserts  Ice Cream and Frozen Yogurt,1
jjkXzUL0a4IK5tg0hqcqvQ,Cafe Oha,Cafes  Breakfast and Brunch  Juice Bars and Smoothies,1
2hFicXFOIEfXZBr_QoBefw,Café Domhuset,Dive Bars  Cafes,1
l-dxI6jE4CcbPpwz0VKV6Q,Godthåb & Kaffe,Cafes,1
KvwHUdBTY1SkJfMqvi-r-A,SuperBrugsen,Bakeries  Kiosk  Grocery,3
Xsw5d1YgRXxE8wfhqo3ymg,Café Nexus,Bars  Cafes,1
LdjupEZTguDszr2OGyQcvw,Metropolitain,Cafes,1
AWD1yP50PmsT9Cq4RapWTA,La Bonne,Coffee and Tea  Sandwiches  Cafes,1
Tu0HZXUXGb96P_TIbDf2vw,Café Væksthuset,Cafes,1
G7lB52sM0tBUwuepkVdXPw,Maude's,Coffee and Tea  Breakfast and Brunch  Beer  Wine and Spirits,1
0W-LQ1V4zZ5x5WdjAQ9JvQ,Cafe Den Blå Hund,Cafes  Coffee and Tea,1
6j7RoM3vN-0dT0ViPq5SHA,Joe & The Juice,Coffee and Tea  Juice Bars and Smoothies  Sandwiches,0
DFw-WQs3G4LY3uKYL_AGAQ,Blaabjerg & Madsen,Coffee and Tea  Burgers  Juice Bars and Smoothies,0
wVQrGgwDcGBy6LvQiJH6Xw,Allegade 10,Bars  Cafes  Venues and Event Spaces,1
2Hr1KExRI0BAdKCjNtI9-Q,Starbucks,Cafes,1
-QtjG5OSTalI94oiKPNuuQ,Porcelænshaven CBS kantine,Coffee and Tea  Sandwiches  Buffets,0
l4OtD8FFkuijWl_nI2CPFg,Kaffe Lladro,Cafes  Coffee and Tea,1
CsyNdYW4nWLn2weNWnELMg,Bodenhoffs Bageri,Bakeries,3
fTcb0ZX3GoPkgxpRpuyvKw,Café Kaleidoskop,Cafes  Breakfast and Brunch  Coffee and Tea,1
lGHFpfYQVoLwDnRaeBYeew,Cafe Vivaldi,Cafes  International,1
zdl4T1i8rs-lv5hSG9AF9A,Bagels Ringen,Juice Bars and Smoothies  Bagels  Coffee and Tea,1
0KxQNiKLiedwkNwqWYJG7A,Nanis,Hookah Bars  Cafes  Coffee and Tea,1
nvPrjPmomOtATV28T4MnSw,Konsjös,Wine Bars  Cafes,1
_JXzRIe323_wLb1sGbtdrw,Reinh Van Hauen,Bakeries,3
rNHrCDcohLj35w93__cEmA,Emmerys,Bakeries  Coffee and Tea  Breakfast and Brunch,1
8DQeC8rsXkTFq-bsLkrOrw,Original Coffee,Coffee and Tea  Cafes,1
HT7q63r5vv65LdFKrbHCPg,Promenaden,Bars  Cafes  Coffee and Tea,1
dMD9c3uLReT1el-00fNhUg,Risteriet,Cafes,1
wiII1FCVP_8-83jymgD1_Q,Coffee No24,Coffee and Tea  Internet Cafes,1
viFXPB7FskDe2u2Nn_3cPA,Havana,Coffee and Tea  Bars,1
1gQwKeP4xO61VjfhBUXoDA,7-Eleven,Grocery  Convenience Stores  Coffee and Tea,1
JQeNrkSuZeP4w6jBjdo_MA,Cake My Day,Desserts  Bakeries,3
CvQejRIjhHmKzwoJf4ai_A,Olivers Oase,Cafes  Sandwiches  Ice Cream and Frozen Yogurt,1
0fDRz9lC9iwsEu6Mtr2uOA,Munch Coffeeshop and Bakery,Bakeries  Cafes,3
LQEIWY1mhHHp85hpKBuC8Q,Café Phenix,Cafes  Mediterranean,1
GUjdKNYNcvrPqSwRF1zZew,Tamu,Chocolatiers and Shops  Coffee and Tea,1
jGiF_xNAZn98ayPD9Ak7IA,Smallegade Smørrebrødsbar,Cafes,1
ow0uH_AND7DHhuxU-1njqA,Lagkagehuset,Bakeries  Coffee and Tea  Sandwiches,3
9DlVFt_kHlnb3t1_6WvZIQ,Les Deux Amours,Coffee and Tea  Italian  French,1
Y705yWnrUAX5qEvvPl0PfA,Fru Jensens Fristelser,Cafes  Coffee and Tea,1
x1cYF2FUf3B8bPOvEaVvtg,Frb. Allé 45 - Café & Antik,Sandwiches  Breakfast and Brunch  Cafes,1
ZlLT74kmbvSjIvRfHlzDfA,Starbucks,Coffee and Tea  Cafes,1
Rtif0YuZduVXiQlLB-DOzg,Hadis Café,Cafes  Bars  Coffee and Tea,1
ozpvxT-svohZubfxQS8zXA,CoffeeQueen,Juice Bars and Smoothies  Cafes  Breakfast and Brunch,1
OpMziNcrFKtEYxgALm3Q_g,Hubbly Bubbly,Coffee and Tea  Tea Rooms  Juice Bars and Smoothies,1
mY8JIKJHnzbJBnFoEMgHZQ,Impact Roasters,Coffee Roasteries  Cafes,1
H7vnWngQ6k7Dp73Jpj9Xrw,Godthåbskonditoriet,Bakeries  Patisserie/Cake Shop,3
QcO8BhlW0_YFi9yhykSYCw,IceQueen,Ice Cream and Frozen Yogurt  Coffee and Tea  Juice Bars and Smoothies,0
neacr5cYzz5mDcbd6ga7Hg,Te Amo,Tea Rooms,1
W6kTqepL8pNYHRHMgybOfg,Peter Beier Chokolade,Chocolatiers and Shops  Bakeries,3
k17GqXMJWXkY2TOc3gXpUA,Vores Brød,Bakeries,3
zxNcQEAk6R4Xwh9OLOG9Kg,MB Steak House Pizza & Cafe,Steakhouses  Cafes  Pizza,0
4jp0LtYTYKc83jCSqMzCPA,Riccos Kaffebar,Coffee Roasteries  Coffee and Tea,1
DX1lIcLVJa1fO6gSPwaSCA,Holm's Café,Cafes  Breakfast and Brunch,1
vpTuivh1QOUXKGJB5PkMiw,Kaffeværket,Coffee and Tea  Cafes,1
p3R_eceY-_zKRTNQIKV-Qw,Dalgas Have - Copenhagen Business School,Colleges and Universities  Coffee and Tea,1
KJOuKL-Bd7Qg56_P_voJMA,Krumme & Co,Bakeries  Candy Stores,3
nqdkRybAWkoX17TPmy9RzQ,Engelhardt,Bakeries,3
5V6gBZ3y-RzrhRlmPCtH4A,Café På Hjørnet,Dive Bars  Coffee and Tea  Cafes,1
zc72CD34LnHm4NJPik_qgw,Emmerys,Bakeries  Sandwiches,3
9OAiMKxKQqA5g6aJj2z4Jg,Aster,Cafes  Vegan,1
LxjUaWB63OMSr94kF7tkGQ,Café Juicy,Cafes  Sandwiches  Juice Bars and Smoothies,1
SGqE7VmQXLIXRLIZ0w_Cew,Joe & The Juice,Cafes  Sandwiches  Juice Bars and Smoothies,1
EKYOPq2nlchAsLa1aImHMw,Café Grækenlandsvej,Cafes,1
4bzk5S50TVF290eKV9Pjqw,MJ Coffee,Coffee and Tea  Cafes,1
cxTmz837SQlvgguXPabjuQ,Natur Tørst,Cafes  Fruits and Veggies  Juice Bars and Smoothies,1
AHGmCj2GxIqRNDaXoHoOIQ,Cafe Under Elmene,Bars  Coffee and Tea  Cafes,1
vJJ48KAAhyLt9Ibtr_k3EA,Wecycle Copenhagen,Bike Shop  Cafes,1
FgowVeBwCEvZiHxgBRH3cw,Kaffadeli,Coffee and Tea  Cafes,1
q8Zdnyu4l_az04b_nxT38Q,Kafe Kys,Cafes,1
z7oX73b5K7yY2goYHJFelw,Orango Coffee,Cafes,1
yMCVS-JNpreYRzGdIlQESw,Wulff og Konstali Food Shop,Bakeries  Breakfast and Brunch  Cafes,1
8rczEYJFaoieOt0WwvV57w,Forsamlingshuset Operaen,Dive Bars  Coffee and Tea  Music Venues  Restaurants,1
u1O_f6ZScBWnKBIAyXEX8w,Månefiskeren,Coffee and Tea  Cafes,1
yP-S4rZd_63qU9L3KywGfg,Chill-ee,Sandwiches  Cafes,1
qUxZ4QzGLK6GS93WlmGA-Q,Amadeus,Coffee and Tea  Bakeries  Cafes,1
mhCeEn6m6YD-lW-0Zbag6Q,Cafe Oven Vande,Cafes  Coffee and Tea  Beer  Wine and Spirits,1
sfvN2ZYKRp5pd8VwncGA2A,ReTREAT,Cafes,1
JHGJVo2jNoaISbD9AOy0Dw,Café Blå Time,Cafes  Coffee and Tea,1
MniAPQJoFtnmpb-3216bYQ,Tak For Kaffe,Cafes,1
Obi4FxA_33AQI4GjJgr74Q,No. 11,Cafes,1
e-61Zm0tMWlrrdCjXlHkLg,The Corner at 108,Bakeries  Cafes,3
XHoalSAZbz018nuCfPtBIw,Luftkastellet Ophelia,Bars  Cafes  Music Venues,1
FQV_vLM8-BxyL2isS20hrA,Cub Coffee Bar,Coffee and Tea  Coffee Roasteries,1
nrKSLgD2lXI8K-qjoI7bng,The Nomad and the Bean,Cafes  Coffee Roasteries,1
Ry-RC5DDu9Ql62SIMD6uoA,Kaf' Bar 9,Coffee and Tea  Cafes  Sandwiches,1
RLHupnMALQc0sLXVryge1Q,Kafferiet,Coffee and Tea  Cafes,1
j9vqKsKTueVWTUA5aud3Ew,K96,Salad  Coffee and Tea  Sandwiches,0
ERLaIS0C20_Ov55JUBI4YQ,Analog,Cafes,1
_0ZR-E6fFBI3togPFBgzCA,Dessertdragens Kageværksted,Bakeries  Desserts,3
DWHWrI-alm85EHXJYYAoqg,Lagkagehuset,Bakeries,3
pmvk-FYYpIF3XVzpDPhKDA,Cafe Leo,Cafes  Italian,1
LJELklcFTsfSzW-IxUua7w,Espresso House,Cafes,1
NKRNgRG6LnPCSXsA9W57OQ,Kontiki Bar,Coffee and Tea  Cafes,1
cyTbsCml0nPhjBnE5p6B8w,Kafferiet,Cafes,1
YZaxKxpkOLQMi-P8ccVKrA,The Packhouse,Cafes  Breakfast and Brunch,1
ccuDhSdGU3hfP5p3DMCHAw,Silver Streak Coffee Club,Cafes,1
tfY6Ho3rO9KyQDZId2UAFQ,Sofie Kælderen,Jazz and Blues  Dive Bars  Cafes,1
6CGmp9Yk8brpIGPWU5r7PA,Holm's Bager,Bakeries,3
mW4xlK8PqI1QuIyZBYOdzQ,Hoppes Café & Bar,Cafes  Cocktail Bars,1
D9GzTfjYwZedreREtS_Ceg,Café Spicy Kitchen,Indian  Pakistani  Cafes,1
bFBXHU9ntmW8oZxm5srrJw,Sunshine Bakery,Bakeries  Convenience Stores,3
-RuT5X850z3Okv2Yuia6zQ,Frenchy,French  Cafes  Breakfast and Brunch,1
MbPtrcP82IT7icSFtjBliQ,Coffee Room,Coffee and Tea  Breakfast and Brunch  Cafes,1
nTOXagqj9qOmekBKCJTkNQ,Joe & The Juice,Juice Bars and Smoothies  Cafes,1
GSl-inRBRlaZP7Olcn-PKQ,Café Victor,Bars  Cafes  Coffee and Tea,1
jOR99-hN2Kp5RnY0Ktr8Qg,Krôyers,Cafes,1
NUs_YVTTto34EgBQcinuZg,Resso Espressobar,Coffee and Tea  Cafes,1
ulUw8KJwkB0K_36lHVSMXQ,Happy Cup,Desserts  Coffee and Tea  Ice Cream and Frozen Yogurt,1
ViNb6YlPi4gumKz7lY9v3Q,Joe & The Juice,Cafes  Juice Bars and Smoothies,1
H7Uh33foR--F7EdZ88JyoQ,Meyers Deli,Cafes  Delis  Bakeries,3
dfn3AJv20bv_gK4NqagC_Q,Marble Church Café,Cafes  Juice Bars and Smoothies  Breakfast and Brunch,1
tlZBn_QmD6q_dwLOR-_faQ,Espresso House,Cafes,1
Y5iGYyaL1XkAvbv1nodvyw,Cafe Europa 1989,Cafes  Coffee and Tea  Bars,1
4ElB-qBWytF-mDzL8RQdKA,Kompa'9,Breakfast and Brunch  Cafes,1
vox1A9-xVbxTm-5fs_pF7Q,Café G,Cafes  Modern European  Breakfast and Brunch,1
sPg-ri76kcnoAohx5XYZlQ,Cafe Rabes Have,Danish  Cafes,1
oIIXJgtP23of0HsYZ8dDzw,Nespresso,Coffee and Tea  Cafes,1
jlrm_wj5-NHbRS_fmfxECw,Studenterhuset,Arts and Entertainment  Cafes  Bars,1
e1Ajai24UAt2VUIQ51GifA,Joe & The Juice,Sandwiches  Coffee and Tea  Juice Bars and Smoothies,0
Z-AKriWA40P6X6UbbLNFDA,Café Paris,Breakfast and Brunch  Bagels  Cafes,1
o85kK2jYE8ILADGBif6Ckw,August B,Cafes,1
qByXgaN_64t8Xfug601rmQ,Zalt,Breakfast and Brunch  Cafes,1
E7Ojuaps7fl1aQ445A_58Q,Cafe Dalle Valle,Cafes  Breakfast and Brunch  Buffets,1
7Lyomq5QTfmTIeRupCchcw,Cafe Ørstrup,Open Sandwiches  Coffee and Tea  Danish,0
TD4f52PTWIrCOyBYzA2xbA,Alice Ice Cream & Coffee,Coffee and Tea  Ice Cream and Frozen Yogurt,1
g63fypAg_MyAUe2uLQ4Vjw,Toldbodens Juice og Grønt,Salad  Cafes  Juice Bars and Smoothies,1
_N3FGrtmFwbm7JYGb_nGEA,Riccos Kaffebar,Cafes  Coffee and Tea,1
bEdvvXGhswlw235sN0Purw,Holm's Bager,Cafes  Bakeries  Coffee and Tea,1
iXurgM1VAO8eRfMCBdk39g,Rooty,Cafes,1
bV1M3GCyjRKUbjcCreWHJQ,Vigerslev Kro,Coffee and Tea  Real Estate,1
sx_n7TMcwYNxGEob7eGXlQ,Dream Team Valby,Bakeries,3
3ijMLE1Y9FIfTcaJplLwMw,Café Phenix,Cafes  Coffee and Tea  Bars,1
cFWdz895qQBj2rJCqkLG0Q,Impact Roasters,Cafes  Coffee Roasteries,1
d3JDZGjhUucaEgzCTibTtQ,Coffi,Cafes,1
NudfkqjAdZP1A3W8HhOSOQ,Coffee Empire,Juice Bars and Smoothies  Cafes,1
HCbJgXir67HdLc4meCOhQQ,Joe & the Juice,Sandwiches  Coffee and Tea  Juice Bars and Smoothies,0
h9e2ncEIoGhwHxWX75pGkw,Alle'konditoriet,Bakeries,3
afAgESTj4NtyyR-9aMys_A,Cafe Ciré,Bars  Cafes  Coffee and Tea,1
LoAdCCrtKAwHwxCVrbMG7g,Musik Conditoriet,Patisserie/Cake Shop  Coffee and Tea  Bakeries,3
V3kc4zqGG65LV339CNXZWg,Café Emil,Cafes  Burgers  Mexican,1
BzTDdvgQEMgEHRA22V62NA,Mosters Te & Kage,Cafes  Tea Rooms,1
AuHUsoaRQlOz7Cvd0U6LNA,Emmerys,Bakeries,3
CNNfP__tWZ2LVaKTL02iQg,Midt Cafe & Restaurant,Burgers  Breakfast and Brunch  Cafes,1
mksUQDXbyO4f-SHonEPRUg,Cafe Asta Hotel Fy og Bi,Hotels  Cafes  Beer  Wine and Spirits,1
_oOd35cRGfePVKq69_BI0g,Cafe Sommerfuglen,Coffee and Tea  Lounges  Cafes,1
db5SVUL3VEQ68d5pJsl9JQ,Rallys,Cafes  Sandwiches  Breakfast and Brunch,1
wBgpyrmIthFlVGQcCNHUxQ,Kazims,Coffee and Tea  Cafes,1
7RKvzV6pbq6-aLrzBx5Aag,ristorante avanti,Cafes  Italian  Coffee and Tea,1
sXqqSkhPV04xq3vTSYwMOg,Cafe Casual,Cafes  Hookah Bars,1
fAka1B4S0r8AHb_q-pdSjw,Mæt Café,Cafes  Coffee and Tea,1
YzzRXKVca5aHOar4z7nhhg,Lantz Food,Bakeries  Restaurants,3
MzmjewhpawKQ5nsxUegeDQ,Lisa Jensen,Bakeries,3
2SXoMdnz4bkLv4OATAq9tg,Bagerdygtigt Valby,Bakeries,3
eBTPUoV-elrEQQeeJfo4qg,COFFI Cph,Cafes,1
xH_BfB_uDmV2Nq9gYj_uvA,Valby Kulturhus,Coffee and Tea  Cafes,1
MbwsRljNqbdnuvGXvVAUfw,Lulus Kaffebar,Cafes  Danish,1
5T2lbJ3VMB_dxdGGqtMALw,Espresso House,Cafes,1
qk4TlAYKfJJs-lvILR4nmw,Lifli Konfekture,Bakeries,3
6QTgzfLsFM-swtOoF0mIOA,Cafe Cunst,Coffee and Tea  Cafes,1
4VuRZcqGQnNmGT4yw81-Mw,Lagkagehuset,Bakeries,3
ZpF4Rz8eCaVOvXcEfV_pTA,Gimme Coffee,Cafes  Coffee and Tea,1
vkDyVuU6vtK-Fp2WXPWvoA,Cafe Phister,Cafes,1
GVAQJiW9IQE3-f9tE5rEzw,Café Staalvand,Cafes  Coffee and Tea  Sandwiches,1
d2gH5QDNgh-lHKqBRWMYrQ,Det lille fællesskab,Cafes  Coffee and Tea,1
SNCiFLHQEQobqlJoOtlLnA,Espresso House,Cafes  Coffee and Tea,1
jMOt11Z24DKqgJXanbj3AQ,Bodenhoffs Bageri,Bakeries,3
YO9w7kNSYdtuQawX7t_l_w,Kirstens Konditori,Bakeries  Patisserie/Cake Shop,3
rR6iAdZB932_7cFPKeU9xQ,Grannys House,Breakfast and Brunch  Bakeries,3
-ZQibCaQBte3EJWry1pXKA,Café Juicy,Juice Bars and Smoothies  Coffee and Tea  Sandwiches,0
FvUnTkHx4hGPCc7m67Kj_w,Basement BB,Cafes  Coffee and Tea,1
AbtCBf_NsqqHzN8LerIOFg,Café Risico,Cafes,1
1VFk2O2lNCb9UjmstMc7Tw,Renards Bageri og Konditori,Bakeries  Patisserie/Cake Shop,3
SYkjYU8DMBtYa9dJ-wtyQA,Kaffekontoret,Cafes  Sandwiches,1
IJBIcfag93lPFAiDGvLuCw,Ipsens Kaffebar,Open Sandwiches  Danish  Coffee and Tea,0
Z4hOKEZiZf5DS-vMwEXQUQ,Café Pilos,Cafes  Breakfast and Brunch  Sandwiches,1
fSlBRJfrqvBzT5M7gchuTA,Fovl,Cafes,1
-nr91V0zZ-Ys48YDXpICXg,Provstevej 10,Coffee and Tea,1
Za9RXi5N7zQAx7IJ94auww,Café Fik-Ret,Turkish  Cafes  Buffets,1
F6-8D4l71TvpqqJxDe3ldg,Super Kebab,Coffee and Tea  Cafes,1
nyrHeMSUgOtw8t50yA8zlA,"Sorte Gryde, Den",Coffee and Tea  Cafes,1
vz7YXo8rh7oGeXGtm2Ui8w,Cafe Nostalgia,Cafes,1
PHyKCWn82HNQFWEk-WP8Ag,Mulles Thehus,Coffee and Tea Supplies  Coffee and Tea,1
